gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,736,768,7168,mxfp8,flydsl_mxfp8,721,1,20.7038,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,391.4,575.31,0.0
gfx950,256,768,768,7168,mxfp8,flydsl_mxfp8,721,1,20.395,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,414.6,597.68,0.0
gfx950,256,800,768,7168,mxfp8,flydsl_mxfp8,721,1,20.8975,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,421.49,596.64,0.0
gfx950,256,832,768,7168,mxfp8,flydsl_mxfp8,721,1,21.3452,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,429.15,597.17,0.0
gfx950,256,864,768,7168,mxfp8,flydsl_mxfp8,721,1,21.0917,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,451.02,617.55,0.0
gfx950,256,896,768,7168,mxfp8,flydsl_mxfp8,721,1,21.018,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,469.36,632.97,0.0
gfx950,256,928,768,7168,mxfp8,flydsl_mxfp8,721,1,21.0654,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,485.03,644.77,0.0
gfx950,256,960,768,7168,mxfp8,flydsl_mxfp8,721,1,21.2636,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,497.08,651.86,0.0
gfx950,256,992,768,7168,mxfp8,flydsl_mxfp8,721,1,20.8042,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,524.99,679.64,0.0
gfx950,256,1024,768,7168,mxfp8,flydsl_mxfp8,721,1,20.6088,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,547.06,699.6,0.0
gfx950,256,1088,768,7168,mxfp8,flydsl_mxfp8,721,1,21.3067,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,562.21,702.83,0.0
gfx950,256,1152,768,7168,mxfp8,flydsl_mxfp8,721,1,20.8614,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,607.99,744.53,0.0
gfx950,256,1216,768,7168,mxfp8,flydsl_mxfp8,562,1,22.0489,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x3x0_default,607.21,729.7,0.0
gfx950,256,1280,768,7168,mxfp8,flydsl_mxfp8,721,1,21.1612,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,665.98,786.64,0.0
gfx950,256,1344,768,7168,mxfp8,flydsl_mxfp8,721,1,21.7088,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,681.64,792.45,0.0
gfx950,256,1408,768,7168,mxfp8,flydsl_mxfp8,721,1,27.5629,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,562.43,644.35,0.0
gfx950,256,1472,768,7168,mxfp8,flydsl_mxfp8,721,1,28.2607,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,573.47,648.15,0.0
gfx950,256,1536,768,7168,mxfp8,flydsl_mxfp8,721,1,27.701,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,610.5,681.36,0.0
gfx950,256,1600,768,7168,mxfp8,flydsl_mxfp8,721,1,29.019,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,607.05,669.61,0.0
gfx950,256,1664,768,7168,mxfp8,flydsl_mxfp8,721,1,28.8565,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,634.89,692.69,0.0
gfx950,256,1728,768,7168,mxfp8,flydsl_mxfp8,721,1,28.875,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,658.89,711.53,0.0
gfx950,256,1792,768,7168,mxfp8,flydsl_mxfp8,721,1,29.1127,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,677.71,724.86,0.0
gfx950,256,1856,768,7168,mxfp8,flydsl_mxfp8,721,1,29.5237,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,692.14,733.64,0.0
gfx950,256,1920,768,7168,mxfp8,flydsl_mxfp8,721,1,28.8946,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,731.6,768.89,0.0
gfx950,256,1984,768,7168,mxfp8,flydsl_mxfp8,721,1,29.8275,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,732.34,763.52,0.0
gfx950,256,2048,768,7168,mxfp8,flydsl_mxfp8,316,1,30.1959,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x0_default,746.74,772.65,0.0
gfx950,256,4096,768,7168,mxfp8,flydsl_mxfp8,162,1,38.3561,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,1175.75,1073.01,0.0
gfx950,256,6144,768,7168,mxfp8,flydsl_mxfp8,774,1,48.945,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x1x1x4x0_default,1382.08,1205.08,0.0
gfx950,256,8192,768,7168,mxfp8,flydsl_mxfp8,346,1,58.3391,flydsl_bpreshuflle_128x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,1546.04,1316.58,0.0
gfx950,256,10240,768,7168,mxfp8,flydsl_mxfp8,148,1,64.4463,flydsl_bpreshuflle_128x128x256_MXF8_MXF8_B16_2x1x1x0x0_default,1749.41,1468.42,0.0
gfx950,256,12288,768,7168,mxfp8,flydsl_mxfp8,167,1,79.6806,flydsl_bpreshuflle_96x256x128_MXF8_MXF8_B16_2x1x1x0x4_default,1697.92,1411.38,0.0
gfx950,256,14336,768,7168,mxfp8,flydsl_mxfp8,321,1,87.9093,flydsl_bpreshuflle_96x256x128_MXF8_MXF8_B16_2x1x1x1x0_default,1795.49,1482.05,0.0
gfx950,256,16384,768,7168,mxfp8,flydsl_mxfp8,573,1,100.8674,flydsl_bpreshuflle_128x128x128_MXF8_MXF8_B16_2x0x1x3x0_default,1788.37,1468.38,0.0
gfx950,256,32768,768,7168,mxfp8,flydsl_mxfp8,411,1,185.7488,flydsl_bpreshuflle_128x256x128_MXF8_MXF8_B16_2x0x1x2x0_default,1942.29,1565.11,0.0
gfx950,256,1,2048,7168,mxfp8,flydsl_mxfp8,524,1,22.6746,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x0x3x0_default,1.29,647.92,0.0
gfx950,256,2,2048,7168,mxfp8,flydsl_mxfp8,92,1,22.434,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x0x0_default,2.62,655.37,0.0
gfx950,256,4,2048,7168,mxfp8,flydsl_mxfp8,736,1,22.6116,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x4x0_default,5.19,651.22,0.0
gfx950,256,8,2048,7168,mxfp8,flydsl_mxfp8,736,1,23.0296,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x4x0_default,10.2,641.36,0.0
gfx950,256,16,2048,7168,mxfp8,flydsl_mxfp8,92,1,22.8043,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x0x0_default,20.6,651.64,0.0
gfx950,256,32,2048,7168,mxfp8,flydsl_mxfp8,180,1,23.6324,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x0x1x0_default,39.76,636.44,0.0
gfx950,256,48,2048,7168,mxfp8,flydsl_mxfp8,48,1,21.9319,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x0x0_default,64.26,694.0,0.0
gfx950,256,64,2048,7168,mxfp8,flydsl_mxfp8,440,1,22.1655,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x2x0_default,84.77,694.82,0.0
gfx950,256,80,2048,7168,mxfp8,flydsl_mxfp8,356,1,22.1085,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x0x2x0_default,106.24,704.76,0.0
gfx950,256,96,2048,7168,mxfp8,flydsl_mxfp8,48,1,22.256,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x0x0_default,126.64,708.19,0.0
gfx950,256,112,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.249,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,162.39,787.28,0.0
gfx950,256,128,2048,7168,mxfp8,flydsl_mxfp8,721,1,21.1372,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,177.8,762.72,0.0
gfx950,256,144,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.4713,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,206.53,796.34,0.0
gfx950,256,160,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.8574,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,225.23,790.24,0.0
gfx950,256,176,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.5196,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,251.83,812.03,0.0
gfx950,256,192,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.5692,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,274.06,818.83,0.0
gfx950,256,208,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.4673,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,298.37,831.72,0.0
gfx950,256,224,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.8031,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,316.14,826.95,0.0
gfx950,256,240,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.1187,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,350.24,864.04,0.0
gfx950,256,256,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.7822,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,361.66,845.13,0.0
gfx950,256,288,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.4179,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,414.13,877.86,0.0
gfx950,256,320,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.5181,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,457.9,891.14,0.0
gfx950,256,352,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.733,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,498.47,899.29,0.0
gfx950,256,384,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.5747,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,547.97,923.73,0.0
gfx950,256,416,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.9301,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,583.55,925.26,0.0
gfx950,256,448,2048,7168,mxfp8,flydsl_mxfp8,721,1,20.8522,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,630.79,946.01,0.0
gfx950,256,480,2048,7168,mxfp8,flydsl_mxfp8,721,1,21.3856,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,658.99,939.27,0.0
gfx950,256,512,2048,7168,mxfp8,flydsl_mxfp8,721,1,21.0044,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,715.68,973.47,0.0
gfx950,256,544,2048,7168,mxfp8,flydsl_mxfp8,721,1,27.4359,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,582.15,758.41,0.0
gfx950,256,576,2048,7168,mxfp8,flydsl_mxfp8,338,1,30.1281,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,561.32,702.6,0.0
gfx950,256,608,2048,7168,mxfp8,flydsl_mxfp8,619,1,29.6049,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x3x4_default,602.97,727.2,0.0
gfx950,256,640,2048,7168,mxfp8,flydsl_mxfp8,338,1,30.4904,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,616.28,717.9,0.0
gfx950,256,672,2048,7168,mxfp8,flydsl_mxfp8,162,1,30.4937,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,647.02,729.64,0.0
gfx950,256,704,2048,7168,mxfp8,flydsl_mxfp8,162,1,30.5864,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,675.78,739.21,0.0
gfx950,256,736,2048,7168,mxfp8,flydsl_mxfp8,338,1,30.51,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,708.26,752.88,0.0
gfx950,256,768,2048,7168,mxfp8,flydsl_mxfp8,338,1,30.7197,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,734.01,759.47,0.0
gfx950,256,800,2048,7168,mxfp8,flydsl_mxfp8,585,1,30.8012,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x0x1x3x4_default,762.57,769.17,0.0
gfx950,256,832,2048,7168,mxfp8,flydsl_mxfp8,338,1,31.0041,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,787.88,775.76,0.0
gfx950,256,864,2048,7168,mxfp8,flydsl_mxfp8,162,1,31.2015,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,813.01,782.4,0.0
gfx950,256,896,2048,7168,mxfp8,flydsl_mxfp8,585,1,31.0276,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x0x1x3x4_default,847.85,798.41,0.0
gfx950,256,928,2048,7168,mxfp8,flydsl_mxfp8,338,1,31.7334,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,858.6,792.01,0.0
gfx950,256,960,2048,7168,mxfp8,flydsl_mxfp8,585,1,31.9085,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x0x1x3x4_default,883.33,798.96,0.0
gfx950,256,992,2048,7168,mxfp8,flydsl_mxfp8,585,1,31.4641,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x0x1x3x4_default,925.67,821.7,0.0
gfx950,256,1024,2048,7168,mxfp8,flydsl_mxfp8,338,1,31.5643,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,952.49,830.51,0.0
gfx950,256,1088,2048,7168,mxfp8,flydsl_mxfp8,162,1,34.5255,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,925.22,780.16,0.0
gfx950,256,1152,2048,7168,mxfp8,flydsl_mxfp8,507,1,35.9143,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x2x4_default,941.77,770.06,0.0
gfx950,256,1216,2048,7168,mxfp8,flydsl_mxfp8,729,1,36.6068,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,975.28,775.19,0.0
gfx950,256,1280,2048,7168,mxfp8,flydsl_mxfp8,254,1,36.354,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x0x1x1x4_default,1033.75,800.41,0.0
gfx950,256,1344,2048,7168,mxfp8,flydsl_mxfp8,162,1,36.0168,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,1095.6,827.92,0.0
gfx950,256,1408,2048,7168,mxfp8,flydsl_mxfp8,254,1,37.9902,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x0x1x1x4_default,1088.15,803.89,0.0
gfx950,256,1472,2048,7168,mxfp8,flydsl_mxfp8,427,1,37.3906,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x0x1x2x4_default,1155.85,836.06,0.0
gfx950,256,1536,2048,7168,mxfp8,flydsl_mxfp8,78,1,38.3927,flydsl_bpreshuflle_96x128x256_MXF8_MXF8_B16_2x0x1x0x4_default,1174.63,833.01,0.0
gfx950,256,1600,2048,7168,mxfp8,flydsl_mxfp8,338,1,39.6121,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,1185.91,825.57,0.0
gfx950,256,1664,2048,7168,mxfp8,flydsl_mxfp8,162,1,40.3237,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x0x4_default,1211.58,828.88,0.0
gfx950,256,1728,2048,7168,mxfp8,flydsl_mxfp8,338,1,41.0469,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,1236.01,831.84,0.0
gfx950,256,1792,2048,7168,mxfp8,flydsl_mxfp8,661,1,40.8873,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x3x4_default,1286.79,852.71,0.0
gfx950,256,1856,2048,7168,mxfp8,flydsl_mxfp8,338,1,41.6625,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,1307.95,854.15,0.0
gfx950,256,1920,2048,7168,mxfp8,flydsl_mxfp8,74,1,42.6793,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x0x1x0x4_default,1320.81,850.69,0.0
gfx950,256,1984,2048,7168,mxfp8,flydsl_mxfp8,661,1,43.6817,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x3x4_default,1333.52,847.67,0.0
gfx950,256,2048,2048,7168,mxfp8,flydsl_mxfp8,338,1,44.6193,flydsl_bpreshuflle_64x128x256_MXF8_MXF8_B16_2x1x1x1x4_default,1347.61,846.02,0.0
gfx950,256,4096,2048,7168,mxfp8,flydsl_mxfp8,791,1,66.2583,flydsl_bpreshuflle_128x128x256_MXF8_MXF8_B16_2x1x1x4x4_default,1815.0,917.88,0.0
gfx950,256,6144,2048,7168,mxfp8,flydsl_mxfp8,123,1,90.5104,flydsl_bpreshuflle_96x256x128_MXF8_MXF8_B16_2x1x0x0x4_default,1993.02,926.81,0.0
gfx950,256,8192,2048,7168,mxfp8,flydsl_mxfp8,432,1,117.2884,flydsl_bpreshuflle_128x256x128_MXF8_MXF8_B16_2x0x1x2x4_default,2050.66,911.9,0.0
gfx950,256,10240,2048,7168,mxfp8,flydsl_mxfp8,573,1,153.2955,flydsl_bpreshuflle_128x128x128_MXF8_MXF8_B16_2x0x1x3x0_default,1961.23,848.19,0.0
gfx950,256,12288,2048,7168,mxfp8,flydsl_mxfp8,343,1,164.9788,flydsl_bpreshuflle_96x256x128_MXF8_MXF8_B16_2x1x1x1x4_default,2186.81,927.95,0.0
gfx950,256,14336,2048,7168,mxfp8,flydsl_mxfp8,413,1,194.6132,flydsl_bpreshuflle_224x128x128_MXF8_MXF8_B16_2x0x1x2x0_default,2162.79,905.18,0.0
gfx950,256,16384,2048,7168,mxfp8,flydsl_mxfp8,411,1,212.8779,flydsl_bpreshuflle_128x256x128_MXF8_MXF8_B16_2x0x1x2x0_default,2259.68,935.89,0.0
gfx950,256,32768,2048,7168,mxfp8,flydsl_mxfp8,432,1,410.729,flydsl_bpreshuflle_128x256x128_MXF8_MXF8_B16_2x0x1x2x4_default,2342.35,934.38,0.0
gfx950,256,1,6144,7168,mxfp8,flydsl_mxfp8,600,1,23.0765,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x3x0_default,3.82,1909.29,0.0
gfx950,256,2,6144,7168,mxfp8,flydsl_mxfp8,600,1,23.5209,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x3x0_default,7.49,1874.04,0.0
gfx950,256,4,6144,7168,mxfp8,flydsl_mxfp8,736,1,23.4613,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x4x0_default,15.02,1880.46,0.0
gfx950,256,8,6144,7168,mxfp8,flydsl_mxfp8,356,1,23.1609,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x0x2x0_default,30.42,1908.21,0.0
gfx950,256,16,6144,7168,mxfp8,flydsl_mxfp8,356,1,23.3596,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x0x2x0_default,60.33,1898.64,0.0
gfx950,256,32,6144,7168,mxfp8,flydsl_mxfp8,440,1,24.493,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x1x0x2x0_default,115.08,1823.49,0.0
gfx950,256,48,6144,7168,mxfp8,flydsl_mxfp8,721,1,22.298,flydsl_bpreshuflle_32x128x256_MXF8_MXF8_B16_2x0x1x4x4_default,189.61,2016.96,0.0
