cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,tflops,bw,_tag
256,1024,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,106.2571,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4,0.0%,107.529,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,213.7861,0,474.63,6720.79,
256,2048,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,129.5561,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3,0.0%,168.9543,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,0.0%,298.5104,0,679.83,4887.04,
256,4096,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,191.828,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,340.273,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,532.102,0,762.77,2824.41,
256,8192,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,272.423,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,620.693,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,893.116,0,908.89,1781.35,
256,16384,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,429.256,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,1183.85,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,1613.11,0,1006.43,1095.47,
256,32768,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,740.203,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,2372.79,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,3113,0,1043.03,680.83,
256,1,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,12.1428,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_kw4_fp4,0.7%,8.0303,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,3.2%,20.1731,0,9.82,140266.19,
256,2,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,13.2791,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_bnt0_kw2_fp4,0.6%,12.8927,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_reduce_sbm32,0.2%,26.1718,0,15.14,108117.34,
256,4,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,21.8046,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2_bnt0_fp4,0.5%,18.3272,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_reduce_sbm32,0.3%,40.1318,0,19.75,70509.38,
256,8,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,47.0522,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,27.1193,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_persist_nt_sbm32,2.8%,74.1715,0,21.37,38151.5,
256,16,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,94.6547,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,50.5174,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_persist_nt_sbm32,2.8%,145.172,0,21.84,19493.61,
256,32,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,154.453,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,82.7642,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_persist_nt_sbm32,2.8%,237.217,0,26.73,11931.14,
256,64,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,155.613,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,84.0294,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_persist_nt_sbm32,2.8%,239.643,0,52.92,11813.23,
256,128,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,164.0521,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,93.291,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_nt_sbm32,2.8%,257.3431,0,98.57,11006.06,
256,256,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,166.8846,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,97.1827,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_persist_nt_sbm32,2.9%,264.0673,0,192.13,10736.23,
256,512,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,170.0333,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,106.3422,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_nt_sbm32,2.9%,276.3755,0,367.14,10278.02,
256,1024,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,180.1543,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w3,0.0%,137.7076,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_atomic_persist_nt_sbm64,2.8%,317.8619,0,638.44,8971.2,
256,2048,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,222.5561,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,240.4672,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm128,0.2%,463.0233,0,876.57,6206.22,
256,4096,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,324.7556,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,384.1046,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm64,0.3%,708.8602,0,1145.15,4115.99,
256,8192,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,480.6866,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,0.0%,689.6039,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_reduce_sbm64,0.2%,1170.2905,0,1387.26,2568.37,
256,16384,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,734.399,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,0.0%,1311.24,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm64,0.2%,2045.64,0,1587.28,1555.45,
256,32768,7168,512,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,1260.41,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0,0.0%,2501.32,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_reduce_persist_sbm64,0.2%,3761.74,0,1726.33,939.51,
256,32768,7168,2048,64,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,4655.916200000001,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_fp4,0.0%,4252.6419,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_atomic_persist_sbm128,6.8%,8908.5581,0,2591.86,395.49,
256,1,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,26.8074,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_fp4,0.7%,17.7858,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,6.9%,44.5932,0,15.8,31603.64,
256,2,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,33.8457,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,0.9%,23.9086,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,2.4%,57.7543,0,24.4,24402.15,
256,4,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.869600000000005,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,33.2092,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,1.9%,86.0788,0,32.74,16373.05,
256,8,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,68.02659999999999,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,41.2142,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,2.0%,109.2408,0,51.6,12902.31,
256,16,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,74.2951,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,0.8%,47.8225,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,2.1%,122.1176,0,92.32,11543.22,
256,32,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,80.2395,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,49.0071,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,2.1%,129.2466,0,174.46,10909.18,
256,64,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,77.8085,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,0.8%,51.3074,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,2.1%,129.1159,0,349.28,10925.55,
256,128,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,85.0064,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4,0.0%,56.8714,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x256_reduce_sbm64,2.1%,141.8778,0,635.72,9952.5,
256,256,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,92.7498,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3,0.0%,68.5403,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_reduce_sbm128,2.1%,161.2901,0,1118.41,8771.72,
256,512,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,106.21,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_bnt0_fp4,0.8%,68.93,flydsl_moe2_layout_afp4_wfp4_bf16_t64x128x128_atomic_persist_sbm64,2.1%,175.14,0,2059.9,8110.03,
256,1024,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,157.96,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,117.91,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x128_reduce_sbm128,2.1%,275.87,0,2615.71,5188.94,
256,2048,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,294.15,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_fp4,0.8%,235.63,flydsl_moe2_layout_afp4_wfp4_bf16_t128x256x128_atomic_sbm128,6.7%,529.78,0,2724.16,2743.31,
256,16384,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,2007.2,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_fp4,0.0%,1681.54,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_atomic_persist_sbm128,6.7%,3688.74,0,3129.75,477.57,
256,32768,7168,2048,32,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,3841.76,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4_bnt0_fp4,0.0%,3321.86,flydsl_moe2_layout_afp4_wfp4_bf16_t128x128x256_atomic_persist_sbm128,6.7%,7163.62,0,3223.61,295.06,
256,1,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,11.3537,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_kw4_fp4,0.5%,7.5406,moe_ck2stages_gemm2_64x32x32x128_1x1_MulABScaleExpertWeightShuffled_v1_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.5%,18.8943,0,5.24,74880.4,
256,2,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,15.5646,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0_kw4,0.0%,8.7063,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.3%,24.2709,0,8.17,58293.44,
256,4,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,17.9903,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w4_bnt0_kw2_fp4,0.6%,12.7431,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,0.0%,30.7334,0,12.9,46037.12,
256,8,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.7397,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3_xcd4_kw2_fp4,0.8%,17.7291,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,0.1%,45.4688,0,17.43,31119.43,
256,16,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,37.3888,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,23.9266,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,0.1%,61.3154,0,25.85,23079.62,
256,32,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,78.0631,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,41.4637,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,0.1%,119.527,0,26.52,11842.36,
256,64,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,86.9658,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,0.0%,50.2012,moe_ck2stages_gemm2_64x32x32x128_1x1_MulABScaleExpertWeightShuffled_v1_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.2%,137.167,0,46.23,10324.4,
256,128,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,87.5346,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,0.0%,54.4124,moe_ck2stages_gemm2_64x32x32x128_1x1_MulABScaleExpertWeightShuffled_v1_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,1.2%,141.947,0,89.35,9986.43,
256,256,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,40.5338,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,24.9519,flydsl_moe2_layout_afp4_wfp4_bf16_t32x128x256_reduce_sbm32,0.1%,65.4857,0,24.21,21609.84,
256,512,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,91.2564,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w3,0.0%,70.2575,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_atomic_nt_sbm32,1.2%,161.5139,0,314.12,8827.73,
256,1024,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,106.2571,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4,0.0%,107.529,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm64,0.0%,213.7861,0,474.63,6720.79,
256,2048,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,99.4991,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3,0.0%,208.089,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,0.0%,307.588,0,659.77,4743.09,
256,4096,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,117.482,flydsl_moe1_afp4_wfp4_bf16_t128x64x256_w3,0.0%,281.776,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_sbm128,0.0%,399.258,0,1016.57,3764.8,
256,8192,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,228.282,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,553.389,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,781.671,0,1038.48,2036.08,
256,16384,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,379.46,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,1071.77,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,1451.23,0,1118.71,1218.54,
256,32768,7168,256,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,669.497,flydsl_moe1_afp4_wfp4_bf16_t64x64x256_w4_bnt0,0.0%,2128.71,flydsl_moe2_layout_afp4_wfp4_bf16_t64x256x256_reduce_persist_sbm64,0.0%,2798.2,0,1160.39,758.37,
256,1,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,12.1428,flydsl_moe1_afp4_wfp4_bf16_t32x32x256_w2_kw4_fp4,0.7%,8.0303,moe_ck2stages_gemm2_256x32x128x128_1x4_MulABScaleExpertWeightShuffled_v3_Nswizzle0_Quant3_MulRoutedWeight1_FP4X2_FP4X2_B16,3.2%,20.1731,0,9.82,140266.19,
256,2,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,13.2791,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_bnt0_kw2_fp4,0.6%,12.8927,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_reduce_sbm32,0.2%,26.1718,0,15.14,108117.34,
256,4,7168,512,256,8,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,20.7087,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w2_bnt0_fp4,0.5%,15.1667,flydsl_moe2_layout_afp4_wfp4_bf16_t32x256x256_reduce_sbm32,0.3%,35.8754,0,22.09,78874.9,
